,yearID,teamID,lgID,playerID
58966,1981,PHI,NL,schmimi01
59006,1981,PIT,NL,stargwi01
59036,1981,SDN,NL,smithoz01
59103,1981,SFN,NL,morgajo02
59131,1981,SLN,NL,kaatji01
59148,1981,SLN,NL,suttebr01
59163,1981,TEX,AL,jenkife01
59248,1982,ATL,NL,niekrph01
59283,1982,BAL,AL,murraed02
59285,1982,BAL,AL,palmeji01
59287,1982,BAL,AL,ripkeca01
59300,1982,BOS,AL,boggswa01
59307,1982,BOS,AL,eckerde01
59319,1982,BOS,AL,perezto01
59322,1982,BOS,AL,riceji01
59329,1982,BOS,AL,yastrca01
59337,1982,CAL,AL,carewro01
59349,1982,CAL,AL,jacksre01
59369,1982,CHA,AL,baineha01
59378,1982,CHA,AL,fiskca01
59421,1982,CHN,NL,jenkife01
59433,1982,CHN,NL,sandbry01
59435,1982,CHN,NL,smithle02
59444,1982,CIN,NL,benchjo01
59469,1982,CIN,NL,seaveto01
59480,1982,CLE,AL,blylebe01
59533,1982,DET,AL,morrija02
59543,1982,DET,AL,trammal01
59580,1982,HOU,NL,ryanno01
59585,1982,HOU,NL,suttodo01
59595,1982,KCA,AL,brettge01
59610,1982,KCA,AL,mayle01
59636,1982,LAN,NL,garvest01
59714,1982,ML4,AL,fingero01
59724,1982,ML4,AL,molitpa01
59731,1982,ML4,AL,simmote01
59734,1982,ML4,AL,suttodo01
59738,1982,ML4,AL,yountro01
59741,1982,MON,NL,cartega01
59743,1982,MON,NL,dawsoan01
59766,1982,MON,NL,raineti01
59792,1982,NYA,AL,gossari01
59826,1982,NYA,AL,winfida01
59884,1982,OAK,AL,henderi01
59917,1982,PHI,NL,carltst01
59943,1982,PHI,NL,schmimi01
59985,1982,PIT,NL,stargwi01
60004,1982,SDN,NL,gwynnto01
60057,1982,SEA,AL,perryga01
60093,1982,SFN,NL,morgajo02
60117,1982,SLN,NL,kaatji01
60135,1982,SLN,NL,smithoz01
60137,1982,SLN,NL,suttebr01
60241,1983,ATL,NL,niekrph01
60276,1983,BAL,AL,murraed02
60278,1983,BAL,AL,palmeji01
60280,1983,BAL,AL,ripkeca01
60297,1983,BOS,AL,boggswa01
60301,1983,BOS,AL,eckerde01
60316,1983,BOS,AL,riceji01
60322,1983,BOS,AL,yastrca01
60330,1983,CAL,AL,carewro01
60342,1983,CAL,AL,jacksre01
60363,1983,CHA,AL,baineha01
60372,1983,CHA,AL,fiskca01
60417,1983,CHN,NL,jenkife01
60437,1983,CHN,NL,sandbry01
60439,1983,CHN,NL,smithle02
60445,1983,CIN,NL,benchjo01
60485,1983,CLE,AL,blylebe01
60544,1983,DET,AL,morrija02
60551,1983,DET,AL,trammal01
60582,1983,HOU,NL,ryanno01
60596,1983,KCA,AL,brettge01
60613,1983,KCA,AL,perryga01
60721,1983,ML4,AL,molitpa01
60730,1983,ML4,AL,simmote01
60733,1983,ML4,AL,suttodo01
60739,1983,ML4,AL,yountro01
60743,1983,MON,NL,cartega01
60746,1983,MON,NL,dawsoan01
60762,1983,MON,NL,raineti01
60784,1983,NYA,AL,campabe01
60792,1983,NYA,AL,gossari01
60819,1983,NYA,AL,winfida01
60852,1983,NYN,NL,seaveto01
60879,1983,OAK,AL,henderi01
60908,1983,PHI,NL,carltst01
60937,1983,PHI,NL,morgajo02
60938,1983,PHI,NL,perezto01
60945,1983,PHI,NL,schmimi01
60999,1983,SDN,NL,garvest01
61001,1983,SDN,NL,gwynnto01
61055,1983,SEA,AL,perryga01
61126,1983,SLN,NL,kaatji01
61146,1983,SLN,NL,smithoz01
61148,1983,SLN,NL,suttebr01
61277,1984,BAL,AL,murraed02
61280,1984,BAL,AL,palmeji01
61282,1984,BAL,AL,ripkeca01
61299,1984,BOS,AL,boggswa01
61308,1984,BOS,AL,eckerde01
61324,1984,BOS,AL,riceji01
61335,1984,CAL,AL,carewro01
61343,1984,CAL,AL,jacksre01
61367,1984,CHA,AL,baineha01
61378,1984,CHA,AL,fiskca01
61398,1984,CHA,AL,seaveto01
61417,1984,CHN,NL,eckerde01
61437,1984,CHN,NL,sandbry01
61440,1984,CHN,NL,smithle02
61471,1984,CIN,NL,perezto01
61494,1984,CLE,AL,blylebe01
61553,1984,DET,AL,morrija02
61560,1984,DET,AL,trammal01
61589,1984,HOU,NL,ryanno01
61605,1984,KCA,AL,brettge01
61700,1984,MIN,AL,puckeki01
61721,1984,ML4,AL,fingero01
61735,1984,ML4,AL,molitpa01
61743,1984,ML4,AL,simmote01
61745,1984,ML4,AL,suttodo01
61748,1984,ML4,AL,yountro01
61752,1984,MON,NL,cartega01
61753,1984,MON,NL,dawsoan01
61774,1984,MON,NL,raineti01
61818,1984,NYA,AL,niekrph01
61831,1984,NYA,AL,winfida01
61888,1984,OAK,AL,henderi01
61900,1984,OAK,AL,morgajo02
61914,1984,PHI,NL,carltst01
61942,1984,PHI,NL,schmimi01
61994,1984,SDN,NL,garvest01
61995,1984,SDN,NL,gossari01
61997,1984,SDN,NL,gwynnto01
62130,1984,SLN,NL,smithoz01
62133,1984,SLN,NL,suttebr01
62233,1985,ATL,NL,suttebr01
62260,1985,BAL,AL,murraed02
62266,1985,BAL,AL,ripkeca01
62278,1985,BOS,AL,boggswa01
62303,1985,BOS,AL,riceji01
62316,1985,CAL,AL,carewro01
62328,1985,CAL,AL,jacksre01
62348,1985,CAL,AL,suttodo01
62354,1985,CHA,AL,baineha01
62366,1985,CHA,AL,fiskca01
62387,1985,CHA,AL,seaveto01
62408,1985,CHN,NL,eckerde01
62426,1985,CHN,NL,sandbry01
62428,1985,CHN,NL,smithle02
62456,1985,CIN,NL,perezto01
62478,1985,CLE,AL,blylebe01
62531,1985,DET,AL,morrija02
62542,1985,DET,AL,trammal01
62576,1985,HOU,NL,ryanno01
62588,1985,KCA,AL,brettge01
62660,1985,MIN,AL,blylebe01
62683,1985,MIN,AL,puckeki01
62703,1985,ML4,AL,fingero01
62719,1985,ML4,AL,molitpa01
62730,1985,ML4,AL,simmote01
62734,1985,ML4,AL,yountro01
62739,1985,MON,NL,dawsoan01
62763,1985,MON,NL,raineti01
62795,1985,NYA,AL,henderi01
62804,1985,NYA,AL,niekrph01
62816,1985,NYA,AL,winfida01
62824,1985,NYN,NL,cartega01
62887,1985,OAK,AL,suttodo01
62894,1985,PHI,NL,carltst01
62916,1985,PHI,NL,schmimi01
62982,1985,SDN,NL,garvest01
62983,1985,SDN,NL,gossari01
62984,1985,SDN,NL,gwynnto01
63116,1985,SLN,NL,smithoz01
63231,1986,ATL,NL,simmote01
63234,1986,ATL,NL,suttebr01
63265,1986,BAL,AL,murraed02
63271,1986,BAL,AL,ripkeca01
63283,1986,BOS,AL,boggswa01
63302,1986,BOS,AL,riceji01
63308,1986,BOS,AL,seaveto01
63335,1986,CAL,AL,jacksre01
63352,1986,CAL,AL,suttodo01
63358,1986,CHA,AL,baineha01
63365,1986,CHA,AL,carltst01
63376,1986,CHA,AL,fiskca01
63397,1986,CHA,AL,seaveto01
63414,1986,CHN,NL,eckerde01
63425,1986,CHN,NL,maddugr01
63434,1986,CHN,NL,sandbry01
63436,1986,CHN,NL,smithle02
63455,1986,CIN,NL,larkiba01
63461,1986,CIN,NL,perezto01
63496,1986,CLE,AL,niekrph01
63536,1986,DET,AL,morrija02
63550,1986,DET,AL,trammal01
63584,1986,HOU,NL,ryanno01
63597,1986,KCA,AL,brettge01
63670,1986,MIN,AL,blylebe01
63694,1986,MIN,AL,puckeki01
63728,1986,ML4,AL,molitpa01
63742,1986,ML4,AL,yountro01
63748,1986,MON,NL,dawsoan01
63766,1986,MON,NL,raineti01
63799,1986,NYA,AL,henderi01
63826,1986,NYA,AL,winfida01
63833,1986,NYN,NL,cartega01
63913,1986,PHI,NL,carltst01
63943,1986,PHI,NL,schmimi01
63995,1986,SDN,NL,garvest01
63996,1986,SDN,NL,gossari01
63998,1986,SDN,NL,gwynnto01
64075,1986,SFN,NL,carltst01
64141,1986,SLN,NL,smithoz01
64211,1986,TOR,AL,mcgrifr01
64235,1987,ATL,NL,glavito02
64245,1987,ATL,NL,niekrph01
64255,1987,ATL,NL,simmote01
64285,1987,BAL,AL,murraed02
64291,1987,BAL,AL,ripkeca01
64305,1987,BOS,AL,boggswa01
64326,1987,BOS,AL,riceji01
64369,1987,CAL,AL,suttodo01
64375,1987,CHA,AL,baineha01
64384,1987,CHA,AL,fiskca01
64415,1987,CHN,NL,dawsoan01
64425,1987,CHN,NL,maddugr01
64437,1987,CHN,NL,sandbry01
64439,1987,CHN,NL,smithle02
64463,1987,CIN,NL,larkiba01
64493,1987,CLE,AL,carltst01
64511,1987,CLE,AL,niekrph01
64549,1987,DET,AL,morrija02
64561,1987,DET,AL,trammal01
64598,1987,HOU,NL,ryanno01
64613,1987,KCA,AL,brettge01
64699,1987,MIN,AL,blylebe01
64703,1987,MIN,AL,carltst01
64720,1987,MIN,AL,puckeki01
64752,1987,ML4,AL,molitpa01
64765,1987,ML4,AL,yountro01
64791,1987,MON,NL,raineti01
64822,1987,NYA,AL,henderi01
64853,1987,NYA,AL,winfida01
64860,1987,NYN,NL,cartega01
64903,1987,OAK,AL,eckerde01
64911,1987,OAK,AL,jacksre01
64970,1987,PHI,NL,schmimi01
65037,1987,SDN,NL,garvest01
65039,1987,SDN,NL,gossari01
65041,1987,SDN,NL,gwynnto01
65081,1987,SEA,AL,martied01
65185,1987,SLN,NL,smithoz01
65252,1987,TOR,AL,mcgrifr01
65258,1987,TOR,AL,niekrph01
65283,1988,ATL,NL,glavito02
65300,1988,ATL,NL,simmote01
65304,1988,ATL,NL,smoltjo01
65305,1988,ATL,NL,suttebr01
65327,1988,BAL,AL,murraed02
65335,1988,BAL,AL,ripkeca01
65355,1988,BOS,AL,boggswa01
65378,1988,BOS,AL,riceji01
65383,1988,BOS,AL,smithle02
65432,1988,CHA,AL,baineha01
65439,1988,CHA,AL,fiskca01
65482,1988,CHN,NL,dawsoan01
65486,1988,CHN,NL,gossari01
65494,1988,CHN,NL,maddugr01
65505,1988,CHN,NL,sandbry01
65537,1988,CIN,NL,larkiba01
65625,1988,DET,AL,morrija02
65637,1988,DET,AL,trammal01
65648,1988,HOU,NL,biggicr01
65672,1988,HOU,NL,ryanno01
65686,1988,KCA,AL,brettge01
65755,1988,LAN,NL,suttodo01
65764,1988,MIN,AL,blylebe01
65768,1988,MIN,AL,carltst01
65791,1988,MIN,AL,puckeki01
65821,1988,ML4,AL,molitpa01
65834,1988,ML4,AL,yountro01
65849,1988,MON,NL,johnsra05
65862,1988,MON,NL,raineti01
65890,1988,NYA,AL,henderi01
65915,1988,NYA,AL,winfida01
65919,1988,NYN,NL,cartega01
65956,1988,OAK,AL,eckerde01
66019,1988,PHI,NL,schmimi01
66069,1988,SDN,NL,alomaro01
66079,1988,SDN,NL,gwynnto01
66120,1988,SEA,AL,martied01
66221,1988,SLN,NL,smithoz01
66290,1988,TOR,AL,mcgrifr01
66321,1989,ATL,NL,glavito02
66342,1989,ATL,NL,smoltjo01
66376,1989,BAL,AL,ripkeca01
66391,1989,BOS,AL,boggswa01
66414,1989,BOS,AL,riceji01
66419,1989,BOS,AL,smithle02
66428,1989,CAL,AL,blylebe01
66461,1989,CHA,AL,baineha01
66468,1989,CHA,AL,fiskca01
66508,1989,CHN,NL,dawsoan01
66517,1989,CHN,NL,maddugr01
66523,1989,CHN,NL,sandbry01
66557,1989,CIN,NL,larkiba01
66650,1989,DET,AL,morrija02
66668,1989,DET,AL,trammal01
66679,1989,HOU,NL,biggicr01
66715,1989,KCA,AL,brettge01
66774,1989,LAN,NL,murraed02
66815,1989,MIN,AL,puckeki01
66855,1989,ML4,AL,molitpa01
66869,1989,ML4,AL,yountro01
66889,1989,MON,NL,johnsra05
66901,1989,MON,NL,raineti01
66907,1989,MON,NL,walkela01
66923,1989,NYA,AL,gossari01
66927,1989,NYA,AL,henderi01
66962,1989,NYN,NL,cartega01
67010,1989,OAK,AL,eckerde01
67015,1989,OAK,AL,henderi01
67084,1989,PHI,NL,schmimi01
67135,1989,SDN,NL,alomaro01
67147,1989,SDN,NL,gwynnto01
67189,1989,SEA,AL,griffke02
67194,1989,SEA,AL,johnsra05
67198,1989,SEA,AL,martied01
67226,1989,SFN,NL,gossari01
67284,1989,SLN,NL,smithoz01
67295,1989,TEX,AL,baineha01
67325,1989,TEX,AL,ryanno01
67360,1989,TOR,AL,mcgrifr01
67388,1990,ATL,NL,glavito02
67415,1990,ATL,NL,smoltjo01
67457,1990,BAL,AL,ripkeca01
67472,1990,BOS,AL,boggswa01
67510,1990,BOS,AL,smithle02
67516,1990,CAL,AL,blylebe01
67552,1990,CAL,AL,winfida01
67560,1990,CHA,AL,fiskca01
67588,1990,CHA,AL,thomafr04
67600,1990,CHN,NL,dawsoan01
67610,1990,CHN,NL,maddugr01
67618,1990,CHN,NL,sandbry01
67648,1990,CIN,NL,larkiba01
67733,1990,DET,AL,morrija02
67753,1990,DET,AL,trammal01
67762,1990,HOU,NL,biggicr01
67807,1990,KCA,AL,brettge01
67877,1990,LAN,NL,murraed02
67924,1990,MIN,AL,puckeki01
67959,1990,ML4,AL,molitpa01
67975,1990,ML4,AL,yountro01
68009,1990,MON,NL,raineti01
68018,1990,MON,NL,walkela01
68061,1990,NYA,AL,winfida01
68108,1990,OAK,AL,baineha01
68116,1990,OAK,AL,eckerde01
68122,1990,OAK,AL,henderi01
68237,1990,SDN,NL,alomaro01
68248,1990,SDN,NL,gwynnto01
68290,1990,SEA,AL,griffke02
68295,1990,SEA,AL,johnsra05
68300,1990,SEA,AL,martied01
68327,1990,SFN,NL,cartega01
68400,1990,SLN,NL,smithle02
68401,1990,SLN,NL,smithoz01
68412,1990,TEX,AL,baineha01
68446,1990,TEX,AL,ryanno01
68476,1990,TOR,AL,mcgrifr01
68505,1991,ATL,NL,glavito02
68528,1991,ATL,NL,smoltjo01
68560,1991,BAL,AL,mussimi01
68566,1991,BAL,AL,ripkeca01
68576,1991,BOS,AL,boggswa01
68655,1991,CAL,AL,winfida01
68665,1991,CHA,AL,fiskca01
68687,1991,CHA,AL,raineti01
68691,1991,CHA,AL,thomafr04
68702,1991,CHN,NL,dawsoan01
68710,1991,CHN,NL,maddugr01
68720,1991,CHN,NL,sandbry01
68754,1991,CIN,NL,larkiba01
68819,1991,CLE,AL,thomeji01
68866,1991,DET,AL,trammal01
68869,1991,HOU,NL,bagweje01
68870,1991,HOU,NL,biggicr01
68917,1991,KCA,AL,brettge01
68960,1991,LAN,NL,cartega01
68985,1991,LAN,NL,murraed02
69018,1991,MIN,AL,morrija02
69024,1991,MIN,AL,puckeki01
69055,1991,ML4,AL,molitpa01
69069,1991,ML4,AL,yountro01
69105,1991,MON,NL,walkela01
69190,1991,OAK,AL,baineha01
69201,1991,OAK,AL,eckerde01
69208,1991,OAK,AL,henderi01
69336,1991,SDN,NL,gwynnto01
69349,1991,SDN,NL,mcgrifr01
69381,1991,SEA,AL,griffke02
69387,1991,SEA,AL,johnsra05
69392,1991,SEA,AL,martied01
69475,1991,SLN,NL,smithle02
69476,1991,SLN,NL,smithoz01
69500,1991,TEX,AL,gossari01
69520,1991,TEX,AL,rodriiv01
69525,1991,TEX,AL,ryanno01
69533,1991,TOR,AL,alomaro01
69590,1992,ATL,NL,glavito02
69612,1992,ATL,NL,smoltjo01
69641,1992,BAL,AL,mussimi01
69648,1992,BAL,AL,ripkeca01
69657,1992,BOS,AL,boggswa01
69696,1992,CAL,AL,blylebe01
69744,1992,CHA,AL,fiskca01
69763,1992,CHA,AL,raineti01
69768,1992,CHA,AL,thomafr04
69778,1992,CHN,NL,dawsoan01
69787,1992,CHN,NL,maddugr01
69798,1992,CHN,NL,sandbry01
69837,1992,CIN,NL,larkiba01
69891,1992,CLE,AL,thomeji01
69927,1992,DET,AL,trammal01
69930,1992,HOU,NL,bagweje01
69931,1992,HOU,NL,biggicr01
69971,1992,KCA,AL,brettge01
70031,1992,LAN,NL,martipe02
70036,1992,LAN,NL,piazzmi01
70073,1992,MIN,AL,puckeki01
70101,1992,ML4,AL,molitpa01
70118,1992,ML4,AL,yountro01
70126,1992,MON,NL,cartega01
70161,1992,MON,NL,walkela01
70235,1992,NYN,NL,murraed02
70250,1992,OAK,AL,baineha01
70261,1992,OAK,AL,eckerde01
70263,1992,OAK,AL,gossari01
70267,1992,OAK,AL,henderi01
70397,1992,SDN,NL,gwynnto01
70407,1992,SDN,NL,mcgrifr01
70440,1992,SEA,AL,griffke02
70447,1992,SEA,AL,johnsra05
70452,1992,SEA,AL,martied01
70543,1992,SLN,NL,smithle02
70544,1992,SLN,NL,smithoz01
70591,1992,TEX,AL,rodriiv01
70596,1992,TEX,AL,ryanno01
70603,1992,TOR,AL,alomaro01
70625,1992,TOR,AL,morrija02
70641,1992,TOR,AL,winfida01
70654,1993,ATL,NL,glavito02
70657,1993,ATL,NL,jonesch06
70662,1993,ATL,NL,maddugr01
70663,1993,ATL,NL,mcgrifr01
70672,1993,ATL,NL,smoltjo01
70678,1993,BAL,AL,baineha01
70697,1993,BAL,AL,mussimi01
70708,1993,BAL,AL,ripkeca01
70725,1993,BOS,AL,dawsoan01
70815,1993,CHA,AL,fiskca01
70836,1993,CHA,AL,raineti01
70842,1993,CHA,AL,thomafr04
70869,1993,CHN,NL,sandbry01
70910,1993,CIN,NL,larkiba01
70976,1993,CLE,AL,thomeji01
71065,1993,DET,AL,trammal01
71088,1993,FLO,NL,hoffmtr01
71113,1993,HOU,NL,bagweje01
71116,1993,HOU,NL,biggicr01
71149,1993,KCA,AL,brettge01
71208,1993,LAN,NL,martipe02
71214,1993,LAN,NL,piazzmi01
71257,1993,MIN,AL,puckeki01
71265,1993,MIN,AL,winfida01
71305,1993,ML4,AL,yountro01
71347,1993,MON,NL,walkela01
71356,1993,NYA,AL,boggswa01
71385,1993,NYA,AL,smithle02
71423,1993,NYN,NL,murraed02
71449,1993,OAK,AL,eckerde01
71452,1993,OAK,AL,gossari01
71456,1993,OAK,AL,henderi01
71582,1993,SDN,NL,gwynnto01
71587,1993,SDN,NL,hoffmtr01
71593,1993,SDN,NL,mcgrifr01
71626,1993,SEA,AL,griffke02
71634,1993,SEA,AL,johnsra05
71639,1993,SEA,AL,martied01
71732,1993,SLN,NL,smithle02
71733,1993,SLN,NL,smithoz01
71777,1993,TEX,AL,rodriiv01
71780,1993,TEX,AL,ryanno01
71785,1993,TOR,AL,alomaro01
71803,1993,TOR,AL,henderi01
71810,1993,TOR,AL,molitpa01
71811,1993,TOR,AL,morrija02
71830,1994,ATL,NL,glavito02
71838,1994,ATL,NL,maddugr01
71839,1994,ATL,NL,mcgrifr01
71849,1994,ATL,NL,smoltjo01
71855,1994,BAL,AL,baineha01
71871,1994,BAL,AL,mussimi01
71877,1994,BAL,AL,ripkeca01
71880,1994,BAL,AL,smithle02
71895,1994,BOS,AL,dawsoan01
71993,1994,CHA,AL,raineti01
71998,1994,CHA,AL,thomafr04
72028,1994,CHN,NL,sandbry01
72054,1994,CIN,NL,larkiba01
72094,1994,CLE,AL,morrija02
72095,1994,CLE,AL,murraed02
72108,1994,CLE,AL,thomeji01
72181,1994,DET,AL,trammal01
72226,1994,HOU,NL,bagweje01
72228,1994,HOU,NL,biggicr01
72313,1994,LAN,NL,piazzmi01
72348,1994,MIN,AL,puckeki01
72357,1994,MIN,AL,winfida01
72414,1994,MON,NL,martipe02
72421,1994,MON,NL,walkela01
72428,1994,NYA,AL,boggswa01
72509,1994,OAK,AL,eckerde01
72514,1994,OAK,AL,henderi01
72634,1994,SDN,NL,gwynnto01
72637,1994,SDN,NL,hoffmtr01
72676,1994,SEA,AL,gossari01
72677,1994,SEA,AL,griffke02
72683,1994,SEA,AL,johnsra05
72687,1994,SEA,AL,martied01
72769,1994,SLN,NL,smithoz01
72814,1994,TEX,AL,rodriiv01
72819,1994,TOR,AL,alomaro01
72839,1994,TOR,AL,molitpa01
72862,1995,ATL,NL,glavito02
72864,1995,ATL,NL,jonesch06
72871,1995,ATL,NL,maddugr01
72873,1995,ATL,NL,mcgrifr01
72887,1995,ATL,NL,smoltjo01
72895,1995,BAL,AL,baineha01
72926,1995,BAL,AL,mussimi01
72934,1995,BAL,AL,ripkeca01
73032,1995,CAL,AL,smithle02
73071,1995,CHA,AL,raineti01
73079,1995,CHA,AL,thomafr04
73145,1995,CIN,NL,larkiba01
73196,1995,CLE,AL,murraed02
73210,1995,CLE,AL,thomeji01
73213,1995,CLE,AL,winfida01
73252,1995,COL,NL,walkela01
73294,1995,DET,AL,trammal01
73309,1995,FLO,NL,dawsoan01
73346,1995,HOU,NL,bagweje01
73348,1995,HOU,NL,biggicr01
73475,1995,LAN,NL,piazzmi01
73521,1995,MIN,AL,puckeki01
73602,1995,MON,NL,martipe02
73625,1995,NYA,AL,boggswa01
73636,1995,NYA,AL,jeterde01
73652,1995,NYA,AL,riverma01
73719,1995,OAK,AL,eckerde01
73728,1995,OAK,AL,henderi01
73858,1995,SDN,NL,gwynnto01
73861,1995,SDN,NL,hoffmtr01
73903,1995,SEA,AL,griffke02
73906,1995,SEA,AL,johnsra05
73910,1995,SEA,AL,martied01
74016,1995,SLN,NL,smithoz01
74055,1995,TEX,AL,rodriiv01
74067,1995,TOR,AL,alomaro01
74092,1995,TOR,AL,molitpa01
74117,1996,ATL,NL,glavito02
74123,1996,ATL,NL,jonesch06
74129,1996,ATL,NL,maddugr01
74131,1996,ATL,NL,mcgrifr01
74141,1996,ATL,NL,smoltjo01
74149,1996,BAL,AL,alomaro01
74171,1996,BAL,AL,murraed02
74172,1996,BAL,AL,mussimi01
74181,1996,BAL,AL,ripkeca01
74292,1996,CAL,AL,smithle02
74302,1996,CHA,AL,baineha01
74341,1996,CHA,AL,thomafr04
74374,1996,CHN,NL,sandbry01
74404,1996,CIN,NL,larkiba01
74429,1996,CIN,NL,smithle02
74458,1996,CLE,AL,murraed02
74472,1996,CLE,AL,thomeji01
74517,1996,COL,NL,walkela01
74567,1996,DET,AL,trammal01
74585,1996,FLO,NL,dawsoan01
74621,1996,HOU,NL,bagweje01
74624,1996,HOU,NL,biggicr01
74736,1996,LAN,NL,piazzmi01
74765,1996,MIN,AL,molitpa01
74843,1996,MON,NL,guerrvl01
74850,1996,MON,NL,martipe02
74870,1996,NYA,AL,boggswa01
74886,1996,NYA,AL,jeterde01
74903,1996,NYA,AL,raineti01
74904,1996,NYA,AL,riverma01
75039,1996,PHI,NL,rolensc01
75116,1996,SDN,NL,gwynnto01
75118,1996,SDN,NL,henderi01
75120,1996,SDN,NL,hoffmtr01
75154,1996,SEA,AL,griffke02
75163,1996,SEA,AL,johnsra05
75167,1996,SEA,AL,martied01
75252,1996,SLN,NL,eckerde01
75273,1996,SLN,NL,smithoz01
75305,1996,TEX,AL,rodriiv01
75378,1997,ANA,AL,henderi01
75389,1997,ANA,AL,murraed02
75413,1997,ATL,NL,glavito02
75417,1997,ATL,NL,jonesch06
75425,1997,ATL,NL,maddugr01
75426,1997,ATL,NL,mcgrifr01
75433,1997,ATL,NL,smoltjo01
75438,1997,BAL,AL,alomaro01
75440,1997,BAL,AL,baineha01
75462,1997,BAL,AL,mussimi01
75468,1997,BAL,AL,ripkeca01
75525,1997,CHA,AL,baineha01
75564,1997,CHA,AL,thomafr04
75600,1997,CHN,NL,sandbry01
75629,1997,CIN,NL,larkiba01
75700,1997,CLE,AL,thomeji01
75722,1997,COL,NL,heltoto01
75745,1997,COL,NL,walkela01
75837,1997,HOU,NL,bagweje01
75841,1997,HOU,NL,biggicr01
75956,1997,LAN,NL,murraed02
75961,1997,LAN,NL,piazzmi01
75992,1997,MIN,AL,molitpa01
75996,1997,MIN,AL,ortizda01
76066,1997,MON,NL,guerrvl01
76072,1997,MON,NL,martipe02
76082,1997,MON,NL,smithle02
76097,1997,NYA,AL,boggswa01
76112,1997,NYA,AL,jeterde01
76123,1997,NYA,AL,raineti01
76125,1997,NYA,AL,riverma01
76266,1997,PHI,NL,rolensc01
76334,1997,SDN,NL,gwynnto01
76336,1997,SDN,NL,henderi01
76339,1997,SDN,NL,hoffmtr01
76379,1997,SEA,AL,griffke02
76384,1997,SEA,AL,johnsra05
76391,1997,SEA,AL,martied01
76465,1997,SLN,NL,eckerde01
76535,1997,TEX,AL,rodriiv01
76695,1998,ATL,NL,glavito02
76702,1998,ATL,NL,jonesch06
76708,1998,ATL,NL,maddugr01
76719,1998,ATL,NL,smoltjo01
76725,1998,BAL,AL,alomaro01
76727,1998,BAL,AL,baineha01
76759,1998,BAL,AL,mussimi01
76767,1998,BAL,AL,ripkeca01
76783,1998,BOS,AL,eckerde01
76796,1998,BOS,AL,martipe02
76855,1998,CHA,AL,thomafr04
76929,1998,CIN,NL,larkiba01
76994,1998,CLE,AL,thomeji01
77018,1998,COL,NL,heltoto01
77040,1998,COL,NL,walkela01
77124,1998,FLO,NL,piazzmi01
77139,1998,HOU,NL,bagweje01
77143,1998,HOU,NL,biggicr01
77159,1998,HOU,NL,johnsra05
77227,1998,LAN,NL,beltrad01
77267,1998,LAN,NL,piazzmi01
77340,1998,MIN,AL,molitpa01
77345,1998,MIN,AL,ortizda01
77370,1998,MON,NL,guerrvl01
77418,1998,NYA,AL,jeterde01
77429,1998,NYA,AL,raineti01
77430,1998,NYA,AL,riverma01
77475,1998,NYN,NL,piazzmi01
77502,1998,OAK,AL,henderi01
77563,1998,PHI,NL,rolensc01
77624,1998,SDN,NL,gwynnto01
77628,1998,SDN,NL,hoffmtr01
77669,1998,SEA,AL,griffke02
77676,1998,SEA,AL,johnsra05
77679,1998,SEA,AL,martied01
77789,1998,TBA,AL,boggswa01
77808,1998,TBA,AL,mcgrifr01
77856,1998,TEX,AL,rodriiv01
77888,1998,TOR,AL,hallaro01
77976,1999,ARI,NL,johnsra05
78010,1999,ATL,NL,glavito02
78016,1999,ATL,NL,jonesch06
78022,1999,ATL,NL,maddugr01
78035,1999,ATL,NL,smoltjo01
78045,1999,BAL,AL,baineha01
78071,1999,BAL,AL,mussimi01
78080,1999,BAL,AL,ripkeca01
78110,1999,BOS,AL,martipe02
78170,1999,CHA,AL,thomafr04
78235,1999,CIN,NL,larkiba01
78256,1999,CLE,AL,alomaro01
78260,1999,CLE,AL,baineha01
78300,1999,CLE,AL,thomeji01
78325,1999,COL,NL,heltoto01
78348,1999,COL,NL,walkela01
78436,1999,HOU,NL,bagweje01
78442,1999,HOU,NL,biggicr01
78525,1999,LAN,NL,beltrad01
78633,1999,MIN,AL,ortizda01
78662,1999,MON,NL,guerrvl01
78706,1999,NYA,AL,jeterde01
78720,1999,NYA,AL,riverma01
78745,1999,NYN,NL,henderi01
78763,1999,NYN,NL,piazzmi01
78805,1999,OAK,AL,raineti01
78850,1999,PHI,NL,rolensc01
78919,1999,SDN,NL,gwynnto01
78921,1999,SDN,NL,hoffmtr01
78960,1999,SEA,AL,griffke02
78974,1999,SEA,AL,martied01
79076,1999,TBA,AL,boggswa01
79100,1999,TBA,AL,mcgrifr01
79146,1999,TEX,AL,rodriiv01
79181,1999,TOR,AL,hallaro01
79275,2000,ARI,NL,johnsra05
79305,2000,ATL,NL,glavito02
79311,2000,ATL,NL,jonesch06
79320,2000,ATL,NL,maddugr01
79345,2000,BAL,AL,baineha01
79378,2000,BAL,AL,mussimi01
79385,2000,BAL,AL,ripkeca01
79420,2000,BOS,AL,martipe02
79446,2000,CHA,AL,baineha01
79482,2000,CHA,AL,thomafr04
79554,2000,CIN,NL,griffke02
79559,2000,CIN,NL,larkiba01
79583,2000,CLE,AL,alomaro01
79628,2000,CLE,AL,thomeji01
79656,2000,COL,NL,heltoto01
79681,2000,COL,NL,walkela01
79773,2000,HOU,NL,bagweje01
79777,2000,HOU,NL,biggicr01
79865,2000,LAN,NL,beltrad01
79985,2000,MIN,AL,ortizda01
